comment_type,dest_lang,translation,user_id,source_lang,rule_used,comment_id,created_at,updated_at,confidence
episode,pt,Ninguém é inocente,21667900,en,,15134035,2022-07-21 03:54:46,2022-07-21 03:54:46,
episode,es,La final estuvo bien. Esperando más pero aún así.,21667900,en,,15148820,2019-04-02 12:46:17,2019-04-02 12:46:17,
episode,fr,La finale s'est bien passée. En espérant plus mais quand même.,21667900,en,,15148820,2019-02-21 23:41:22,2019-02-21 23:41:22,
episode,pt,"Final estava bem. Esperando por mais, mas ainda assim.",21667900,en,,15148820,2018-12-14 17:50:26,2018-12-14 17:50:26,
episode,ar,أدرك أن HBO يمكن أن يكون صريحًا جدًا 😂😂,21667900,en,,15152527,2020-05-21 14:06:13,2020-05-21 14:06:13,
episode,es,Me doy cuenta de que HBO puede ser muy explícito,21667900,en,,15152527,2019-03-09 03:52:04,2019-03-09 03:52:04,
episode,fa,متوجه هستم که HBO می تواند بسیار صریح باشد,21667900,en,,15152527,2021-10-12 13:26:46,2021-10-12 13:26:46,
episode,fr,Je réalise que HBO peut être très explicite explicit,21667900,en,,15152527,2019-04-14 20:54:24,2019-04-14 20:54:24,
episode,it,Mi rendo conto che HBO può essere molto esplicito 😂😂,21667900,en,,15152527,2019-02-18 21:17:38,2019-02-18 21:17:38,
episode,pl,"Zdaję sobie sprawę, że HBO może być bardzo wyraźne 😂😂",21667900,en,,15152527,2020-07-12 00:23:48,2020-07-12 00:23:48,
episode,pt,Eu percebo que a HBO pode ser muito explícita 😂😂,21667900,en,,15152527,2018-12-11 02:23:11,2018-12-11 02:23:11,
episode,ru,"Я понимаю, что HBO может быть очень откровенным 😂😂",21667900,en,,15152527,2022-11-17 18:35:12,2022-11-17 18:35:12,
episode,tr,HBO'nun çok açık olabileceğinin farkındayım 😂😂,21667900,en,,15152527,2020-03-14 19:42:09,2020-03-14 19:42:09,
episode,it,"Pilota non molto buono, ma sarò sicuro di guardare il prossimo episodio.
Questo spettacolo è adattato dalla Novella di GRRM con lo stesso nome, quindi l'elemento sorpresa è sempre presente.",21667900,en,,15190134,2019-03-26 08:58:07,2019-03-26 08:58:07,
episode,ar,رجل! مشهد تيتوس وكليوباترا كان مضحكا جدا 😂 😂 😂,21667900,en,,15190777,2020-05-22 11:31:02,2020-05-22 11:31:02,
episode,ca,Home! Aquella escena de Titus i Cleòpatra va ser tan divertida 😂 😂 😂,21667900,en,,15190777,2020-11-17 21:54:57,2020-11-17 21:54:57,
episode,es,¡Hombre! Que la escena de Titus y Cleopatra fue tan divertida 😂 😂 😂,21667900,en,,15190777,2019-08-22 21:44:07,2019-08-22 21:44:07,
episode,fa,مرد! اون صحنه تیتوس و کلئوپاترا خیلی بامزه بود 😂 😂,21667900,en,,15190777,2021-10-15 16:48:29,2021-10-15 16:48:29,
episode,fr,Homme! La scène de Titus et Cléopâtre était si drôle 😂 😂,21667900,en,,15190777,2019-07-03 11:18:50,2019-07-03 11:18:50,
episode,it,Uomo! Quella scena di Tito e Cleopatra era così divertente 😂 😂 😂,21667900,en,,15190777,2019-11-29 23:20:17,2019-11-29 23:20:17,
episode,pl,Człowiek! Scena Tytusa i Kleopatry była taka zabawna 😂 😂 😂,21667900,en,,15190777,2020-04-16 22:18:19,2020-04-16 22:18:19,
episode,pt,Homem! Essa cena de Titus e Cleópatra foi tão engraçada 😂 😂 😂,21667900,en,,15190777,2019-02-07 02:14:14,2019-02-07 02:14:14,
episode,tr,Adam! Titus ve Kleopatra'nın sahnesi çok komikti 😂 😂 😂,21667900,en,,15190777,2020-06-12 00:47:55,2020-06-12 00:47:55,
episode,it,Le uniche persone che si stanno godendo la cena 😂😂😂,21667900,en,,15191458,2018-12-04 23:04:18,2018-12-04 23:04:18,
episode,it,Quella musica di sottofondo era davvero elettrizzante e avvincente. 🎶💕🎧,21667900,en,,15191466,2018-12-04 23:04:31,2018-12-04 23:04:31,
episode,ar,أنا أحبهم سعداء. ❤️💕,21667900,en,,15191474,2018-12-24 23:39:18,2018-12-24 23:39:18,
episode,es,Me gustan felices. ❤️💕,21667900,en,,15191474,2018-12-03 20:45:12,2018-12-03 20:45:12,
episode,fr,Je les aime heureux. ❤️💕,21667900,en,,15191474,2019-01-29 16:06:33,2019-01-29 16:06:33,
episode,it,Mi piacciono felici. ❤️💕,21667900,en,,15191474,2018-12-03 14:46:35,2018-12-03 14:46:35,
episode,pt,Eu gosto deles feliz. ❤️💕,21667900,en,,15191474,2018-12-13 04:27:07,2018-12-13 04:27:07,
episode,ar,الفوضى في كل مكان 💢,21667900,en,,15193257,2021-06-02 14:47:56,2021-06-02 14:47:56,
episode,es,CAOS POR TODAS PARTES 💢,21667900,en,,15193257,2019-09-07 13:27:12,2019-09-07 13:27:12,
episode,fr,CHAOS PARTOUT,21667900,en,,15193257,2019-07-03 12:00:49,2019-07-03 12:00:49,
episode,pt,CAOS EM TODA PARTE 💢,21667900,en,,15193257,2021-08-01 04:37:40,2021-08-01 04:37:40,
episode,tr,HER YERDE CHAOS 💢,21667900,en,,15193257,2020-07-09 18:24:02,2020-07-09 18:24:02,
episode,ar,13th ❤️❤️,21667900,ar,,15200867,2020-06-10 12:56:46,2020-06-10 12:56:46,
episode,es,13 ️️️️,21667900,ar,,15200867,2019-03-16 01:39:46,2019-03-16 01:39:46,
episode,fr,13ème ❤️❤️,21667900,ar,,15200867,2022-12-04 22:49:30,2022-12-04 22:49:30,
episode,pt,13 ️️️️,21667900,ar,,15200867,2019-02-09 19:40:33,2019-02-09 19:40:33,
episode,tr,13. ❤️❤️,21667900,ar,,15200867,2021-05-27 07:48:14,2021-05-27 07:48:14,
episode,ar,ايلينا و نينو 💕😍,21667900,it,,15201725,2018-12-08 08:22:19,2018-12-08 08:22:19,
episode,ar,نعم فعلا! والده منافق و ASSHOLE. 😠😠,21667900,en,,15201727,2018-12-08 08:21:20,2018-12-08 08:21:20,
episode,es,¡Sí! Su padre es un hipócrita y ASSHOLE. 😠😠,21667900,en,,15201727,2018-12-04 13:00:29,2018-12-04 13:00:29,
episode,fa,آره! پدرش منافق و احمق است. 😠😠,21667900,en,,15201727,2022-01-26 23:12:08,2022-01-26 23:12:08,
episode,fr,Oui! Son père est un hypocrite & ASSHOLE. 😠😠,21667900,en,,15201727,2018-12-25 18:55:57,2018-12-25 18:55:57,
episode,it,Sì! Suo padre è un ipocrita e un culo. 😠😠,21667900,en,,15201727,2018-12-04 10:48:10,2018-12-04 10:48:10,
episode,ka,დიახ! მისი მამაკაცი ფარისევლობა და აშიოლია. 😠😠,21667900,en,,15201727,2020-05-06 22:41:00,2020-05-06 22:41:00,
episode,pl,Tak! Jego ojciec jest hipokrytą i dupkiem. 😠😠,21667900,en,,15201727,2020-05-20 14:19:17,2020-05-20 14:19:17,
episode,pt,Sim! Seu pai é um hipócrita e ASSHOLE. 😠😠,21667900,en,,15201727,2018-12-11 01:05:07,2018-12-11 01:05:07,
episode,ru,Да! Его отец лицемер и мудак. 😠😠,21667900,en,,15201727,2020-08-28 14:56:33,2020-08-28 14:56:33,
episode,tr,Evet! Babası ikiyüzlü ve pisliktir. 😠😠,21667900,en,,15201727,2020-09-29 23:31:16,2020-09-29 23:31:16,
episode,ar,لا أحد يستطيع أن يجعل النهاية لهذا الموسم تمامًا مثل HBO.,21667900,en,,15213012,2019-04-08 03:41:27,2019-04-08 03:41:27,
episode,es,Nadie puede llegar al final de la temporada como HBO.,21667900,en,,15213012,2019-09-07 16:53:56,2019-09-07 16:53:56,
episode,fa,هیچ کس مانند HBO نمی تواند فینال فصل را بسازد.,21667900,en,,15213012,2022-04-08 05:56:34,2022-04-08 05:56:34,
episode,fr,Personne ne peut faire la finale de la saison tout à fait comme HBO.,21667900,en,,15213012,2019-03-17 16:13:25,2019-03-17 16:13:25,
episode,it,Nessuno può rendere il finale della stagione abbastanza simile alla HBO.,21667900,en,,15213012,2019-01-18 04:38:55,2019-01-18 04:38:55,
episode,ja,HBOのようにシーズンのフィナーレを迎えることはできません。,21667900,en,,15213012,2022-11-07 13:29:28,2022-11-07 13:29:28,
episode,pt,Ninguém pode fazer o final da temporada bem como a HBO.,21667900,en,,15213012,2018-12-19 05:19:09,2018-12-19 05:19:09,
episode,ru,"Никто не может сделать финал сезона лучше, чем HBO.",21667900,en,,15213012,2022-04-17 12:00:15,2022-04-17 12:00:15,
episode,tr,Kimse sezon finalini HBO gibi yapamaz.,21667900,en,,15213012,2020-07-10 20:39:39,2020-07-10 20:39:39,
episode,pt,Isso foi incrível.,21667900,en,,15213445,2018-12-05 12:04:36,2018-12-05 12:04:36,
episode,ar,"حسناً ، أريد فقط أن أقول هذا: إن ""جويل"" ليس الرجل الغني هنا. كانت محادثتهما الكاملة في النهاية نزيهة للغاية وعاطفية.",21667900,en,,15213480,2019-01-23 06:20:43,2019-01-23 06:20:43,
episode,de,"Okay, ich möchte nur folgendes sagen: JOEL IST NICHT DER SCHLECHTE HIER. Ihr gesamtes Gespräch am Ende war äußerst ehrlich und emotional.",21667900,en,,15213480,2019-12-19 12:12:06,2019-12-19 12:12:06,
episode,es,"Bueno, solo quiero decir esto: JOEL NO ES LA MALA MISMA AQUÍ. Toda su conversación al final fue extremadamente honesta y emocional.",21667900,en,,15213480,2018-12-07 22:30:36,2018-12-07 22:30:36,
episode,fr,"Ok, je veux juste dire ceci: JOEL N'EST PAS LE MAUVAIS GUY ICI. Toute la conversation à la fin était extrêmement honnête et émotionnelle.",21667900,en,,15213480,2018-12-16 16:39:10,2018-12-16 16:39:10,
episode,it,"Va bene, voglio solo dire questo: JOEL NON È IL GUERRA MALE QUI. Tutta la loro conversazione alla fine è stata estremamente onesta ed emotiva.",21667900,en,,15213480,2019-01-03 01:27:32,2019-01-03 01:27:32,
episode,pt,"Ok, eu só quero dizer isso: JOEL NÃO É O RUÍDO AQUI. Toda a conversa deles no final foi extremamente honesta e emocional.",21667900,en,,15213480,2018-12-05 12:49:52,2018-12-05 12:49:52,
episode,ar,ميدج في حفل الزفاف,21667900,en,,15223492,2019-01-29 12:57:47,2019-01-29 12:57:47,
episode,fr,Midge au mariage 😂😂😂,21667900,en,,15223492,2022-10-20 20:28:43,2022-10-20 20:28:43,
episode,it,Midge al matrimonio 😂😂😂,21667900,en,,15223492,2022-09-03 19:54:29,2022-09-03 19:54:29,
episode,pt,Midge no casamento,21667900,en,,15223492,2019-01-19 20:03:46,2019-01-19 20:03:46,
episode,ar,سوزي الرقص 😂😂😂👏👏,21667900,en,,15235585,2018-12-19 01:45:37,2018-12-19 01:45:37,
episode,es,"Este espectáculo es realmente divertido y encantador.
La Sra. Maisel es realmente una maravillosa ❤️❤️",21667900,en,,15237297,2018-12-15 19:08:56,2018-12-15 19:08:56,
episode,pt,"Esse show é realmente engraçado e charmoso.
Sra. Maisel é realmente uma maravilhosa ❤️❤️",21667900,en,,15237297,2020-03-27 01:12:53,2020-03-27 01:12:53,
episode,ar,"ما FUUUUUCK !!!!
الافلام؟ كيف هذا ممكن ؟؟",21667900,en,,15273373,2021-08-11 20:31:16,2021-08-11 20:31:16,
episode,de,"Was zum FUUUUUCK !!!!
Die Filme? Wie ist es möglich?",21667900,en,,15273373,2019-11-15 21:18:23,2019-11-15 21:18:23,
episode,es,"Lo que el FUUUUUCK !!!!
¿Las películas? ¿Cómo es posible?",21667900,en,,15273373,2019-03-24 03:34:28,2019-03-24 03:34:28,
episode,fr,"Qu'est-ce que le FUUUUUCK !!!!
Les films? Comment est-ce possible ??",21667900,en,,15273373,2019-04-07 19:30:15,2019-04-07 19:30:15,
episode,it,"Che FUUUUCK !!!!
I film? Com'è possibile ??",21667900,en,,15273373,2018-12-25 22:47:49,2018-12-25 22:47:49,
episode,pt,"O que o FUUUUK !!!!
Os filmes? Como isso é possível?",21667900,en,,15273373,2019-01-03 00:55:24,2019-01-03 00:55:24,
episode,tr,"Ne FUUUUUCK !!!!
Filmler? Nasıl mümkün ??",21667900,en,,15273373,2020-04-19 16:36:00,2020-04-19 16:36:00,
episode,ar,نحن ستان الشخصيات النسائية شرسة 😍😍💕💕❤️,21667900,en,,15282402,2018-12-24 23:45:45,2018-12-24 23:45:45,
episode,ca,Tenim personatges femenins ferotges 😍😍💕💕❤️,21667900,en,,15282402,2022-04-20 13:04:28,2022-04-20 13:04:28,
episode,el,Είμαστε σκληροί γυναικείοι χαρακτήρες 😍😍💕💕❤️,21667900,en,,15282402,2023-03-21 16:56:19,2023-03-21 16:56:19,
episode,es,Somos personajes femeninos feroces 😍😍💕💕❤️,21667900,en,,15282402,2018-12-12 03:33:38,2018-12-12 03:33:38,
episode,fa,ما با شخصیت های زن خشن ایستاده ایم 😍😍💕💕❤️,21667900,en,,15282402,2022-01-27 22:36:57,2022-01-27 22:36:57,
episode,fr,Nous stan caractères féminins féroces,21667900,en,,15282402,2018-12-23 19:46:25,2018-12-23 19:46:25,
episode,it,Siamo personaggi femminili feroci 😍😍💕💕❤️,21667900,en,,15282402,2018-12-11 06:22:28,2018-12-11 06:22:28,
episode,mk,Ние сме жестоки женски ликови,21667900,en,,15282402,2021-04-10 21:56:14,2021-04-10 21:56:14,
episode,pl,Stoimy zaciekłe postacie żeńskie 😍😍💕💕❤️,21667900,en,,15282402,2020-04-16 14:52:57,2020-04-16 14:52:57,
episode,pt,Nós stan ferozes personagens femininos 😍😍💕💕❤️,21667900,en,,15282402,2018-12-13 15:59:57,2018-12-13 15:59:57,
episode,ro,Stang personaje feminine feroce 😍😍💕💕❤️,21667900,en,,15282402,2020-05-28 16:03:50,2020-05-28 16:03:50,
episode,tr,Şiddetli kadın karakterlere sahibiz 😍😍💕💕❤️,21667900,en,,15282402,2021-11-24 18:11:40,2021-11-24 18:11:40,
episode,ar,"كيف يمكن أن يعيش مع نفسه؟
😠😠",21667900,en,,15282404,2019-05-03 04:32:01,2019-05-03 04:32:01,
episode,ca,"Com pot viure amb ell mateix?
😠😠",21667900,en,,15282404,2022-04-20 13:04:33,2022-04-20 13:04:33,
episode,de,"Wie kann er mit sich selbst leben?
😠😠",21667900,en,,15282404,2019-05-05 17:09:28,2019-05-05 17:09:28,
episode,es,"¿Cómo puede vivir consigo mismo?
😠😠",21667900,en,,15282404,2018-12-12 03:35:36,2018-12-12 03:35:36,
episode,fa,"چگونه می تواند با خودش زندگی کند؟
😠😠",21667900,en,,15282404,2022-01-27 22:37:42,2022-01-27 22:37:42,
episode,fr,"Comment peut-il vivre avec lui-même?
😠😠",21667900,en,,15282404,2018-12-16 14:09:39,2018-12-16 14:09:39,
episode,it,"Come può vivere con se stesso?
😠😠",21667900,en,,15282404,2018-12-11 07:07:43,2018-12-11 07:07:43,
episode,ka,"როგორ შეუძლია ის იცხოვროს საკუთარ თავთან?
😠😠",21667900,en,,15282404,2020-05-06 22:46:44,2020-05-06 22:46:44,
episode,mk,"Како може да живее со себе?
😠😠",21667900,en,,15282404,2021-04-10 21:56:27,2021-04-10 21:56:27,
episode,pl,"Jak może żyć ze sobą?
😠😠.",21667900,en,,15282404,2022-02-16 13:03:33,2022-02-16 13:03:33,
episode,pt,"Como ele pode viver com ele mesmo?
😠😠",21667900,en,,15282404,2018-12-14 04:41:33,2018-12-14 04:41:33,
episode,ru,"Как он может жить с собой?
😠😠",21667900,en,,15282404,2021-05-03 22:26:56,2021-05-03 22:26:56,
episode,tr,"Kendisiyle nasıl yaşayabilir?
😠😠",21667900,en,,15282404,2020-09-30 00:53:09,2020-09-30 00:53:09,
episode,ar,لقد مت من الضحك 😂 😂 😂,21667900,en,,15294464,2020-04-04 03:56:31,2020-04-04 03:56:31,
episode,es,Me morí de risa 😂,21667900,en,,15294464,2018-12-12 20:27:47,2018-12-12 20:27:47,
episode,fa,از خنده مُردم😂😂😂😂,21667900,en,,15294464,2022-01-28 20:33:36,2022-01-28 20:33:36,
episode,fr,Je suis mort de rire 😂 😂,21667900,en,,15294464,2018-12-22 21:22:40,2018-12-22 21:22:40,
episode,it,Sono morto dal ridere 😂 😂 😂,21667900,en,,15294464,2018-12-12 08:23:44,2018-12-12 08:23:44,
episode,pl,Umarłem ze śmiechu 😂 😂 😂,21667900,en,,15294464,2020-05-20 23:30:52,2020-05-20 23:30:52,
episode,pt,Eu morri de rir 😂 😂 😂,21667900,en,,15294464,2018-12-21 04:50:12,2018-12-21 04:50:12,
episode,ru,Я умер со смеху 😂 😂 😂,21667900,en,,15294464,2022-07-14 11:53:24,2022-07-14 11:53:24,
episode,tr,gülmekten öldüm 😂😂,21667900,en,,15294464,2021-11-24 18:13:37,2021-11-24 18:13:37,
episode,fr,Je veux qu'ils se produisent. 😊😊,21667900,en,,15294470,2018-12-26 14:38:48,2018-12-26 14:38:48,
episode,it,Voglio che succedano. 😊😊,21667900,en,,15294470,2018-12-12 22:03:14,2018-12-12 22:03:14,
episode,ar,"ماذا يحدث؟
كيف تسير الشخصيات ذهابًا وإيابًا إلى الواقع والبديل؟",21667900,en,,15295483,2019-03-10 23:40:22,2019-03-10 23:40:22,
episode,de,"Was ist hier los?
Wie gehen Charaktere hin und her zur Realität & Alternative?",21667900,en,,15295483,2019-11-16 21:10:03,2019-11-16 21:10:03,
episode,es,"¿Qué pasa?
¿Cómo van y vienen los personajes a la realidad y alternativa?",21667900,en,,15295483,2018-12-18 22:47:45,2018-12-18 22:47:45,
episode,fr,"Que se passe-t-il?
Comment les personnages vont-ils à la réalité et aux alternatives?",21667900,en,,15295483,2019-01-30 19:44:44,2019-01-30 19:44:44,
episode,it,"Che sta succedendo?
In che modo i personaggi vanno avanti e indietro verso la realtà e l'alternativa?",21667900,en,,15295483,2018-12-17 15:04:13,2018-12-17 15:04:13,
episode,pl,"Co się dzieje?
Jak postacie idą w tę iz powrotem do rzeczywistości i alternatywy?",21667900,en,,15295483,2020-06-14 08:34:41,2020-06-14 08:34:41,
episode,pt,"O que está acontecendo?
Como os personagens estão indo e voltando para a realidade e alternativa?",21667900,en,,15295483,2018-12-22 14:32:58,2018-12-22 14:32:58,
episode,tr,"Nasıl gidiyor?
Karakterler gerçeğe ve alternatife nasıl gidiyor?",21667900,en,,15295483,2020-04-02 15:40:24,2020-04-02 15:40:24,
episode,ar,شيت يزداد أثقل.,21667900,en,,15305284,2018-12-26 14:38:05,2018-12-26 14:38:05,
episode,es,La mierda se está volviendo más pesada.,21667900,en,,15305284,2018-12-19 16:37:33,2018-12-19 16:37:33,
episode,fr,La merde devient de plus en plus lourde.,21667900,en,,15305284,2019-01-06 22:16:53,2019-01-06 22:16:53,
episode,it,La merda sta diventando più pesante.,21667900,en,,15305284,2018-12-16 17:49:11,2018-12-16 17:49:11,
episode,pl,Gówno robi się cięższe.,21667900,en,,15305284,2020-08-25 12:25:24,2020-08-25 12:25:24,
episode,pt,Merda está ficando mais pesada.,21667900,en,,15305284,2018-12-23 19:27:31,2018-12-23 19:27:31,
episode,ar,"إيفار: أنا الله!
أنا:",21667900,en,,15306042,2018-12-13 09:47:01,2018-12-13 09:47:01,
episode,es,"Ivar: ¡Soy el DIOS!
Yo:",21667900,en,,15306042,2018-12-13 13:38:36,2018-12-13 13:38:36,
episode,fr,"Ivar: Je suis le DIEU!
Moi:",21667900,en,,15306042,2018-12-13 10:36:58,2018-12-13 10:36:58,
episode,it,"Ivar: io sono il Dio!
Me:",21667900,en,,15306042,2018-12-13 11:23:34,2018-12-13 11:23:34,
episode,pl,"Ivar: Jestem BOGIEM!
Ja:",21667900,en,,15306042,2021-09-23 17:37:35,2021-09-23 17:37:35,
episode,pt,"Ivar: Eu sou o DEUS!
Eu:",21667900,en,,15306042,2018-12-13 09:57:37,2018-12-13 09:57:37,
episode,ar,"Whatabout صريحة؟
هل هو على قيد الحياة؟",21667900,en,,15316119,2019-03-27 02:11:35,2019-03-27 02:11:35,
episode,es,"¿Qué hay de frank?
¿Esta el vivo?",21667900,en,,15316119,2019-01-10 09:26:45,2019-01-10 09:26:45,
episode,fr,"Qu'est-ce qui est franc?
Est-il vivant?",21667900,en,,15316119,2019-04-13 06:09:44,2019-04-13 06:09:44,
episode,it,"Che ne dici di franco?
È vivo?",21667900,en,,15316119,2019-01-13 22:42:51,2019-01-13 22:42:51,
episode,pt,"O que é franco?
Ele está vivo?",21667900,en,,15316119,2018-12-16 16:36:27,2018-12-16 16:36:27,
episode,tr,"Frank hakkında ne?
Hayatta mı?",21667900,en,,15316119,2020-04-23 16:43:34,2020-04-23 16:43:34,
episode,ar,أنقذ تاجومي وجوليانا ملايين الناس.,21667900,en,,15316425,2019-03-27 18:56:37,2019-03-27 18:56:37,
episode,de,Tagomi & Juliana retteten die Millionen von Menschen.,21667900,en,,15316425,2019-11-21 14:26:44,2019-11-21 14:26:44,
episode,es,Tagomi y Juliana salvaron a millones de personas.,21667900,en,,15316425,2019-02-24 22:59:39,2019-02-24 22:59:39,
episode,fr,Tagomi et Juliana ont sauvé des millions de personnes.,21667900,en,,15316425,2019-01-05 18:15:29,2019-01-05 18:15:29,
episode,it,Tagomi e Juliana hanno salvato milioni di persone.,21667900,en,,15316425,2019-01-21 23:25:45,2019-01-21 23:25:45,
episode,pl,Tagomi i Juliana uratowali miliony ludzi.,21667900,en,,15316425,2022-02-13 20:49:54,2022-02-13 20:49:54,
episode,pt,Tagomi e Juliana salvaram os milhões de pessoas.,21667900,en,,15316425,2018-12-16 17:33:15,2018-12-16 17:33:15,
episode,tr,Tagomi ve Juliana milyonlarca insanı kurtardı.,21667900,en,,15316425,2020-04-24 02:35:31,2020-04-24 02:35:31,
episode,pt,Vanderbilt é um homem visionário!,21667900,en,,15340164,2019-11-25 01:35:06,2019-11-25 01:35:06,
episode,pt,Este documentário precisa de mais atenção ...,21667900,en,,15353091,2018-12-29 01:03:03,2018-12-29 01:03:03,
episode,pt,Sim! O inverno está aqui. Devemos cuidar um do outro 💕,21667900,en,,15378215,2018-12-20 14:05:14,2018-12-20 14:05:14,
episode,pt,Palavras sábias 'Ivar o hipócrita',21667900,en,,15378223,2018-12-20 14:05:04,2018-12-20 14:05:04,
episode,ar,هل أنا الوحيد الذي يعتقد أن بيورن يشبه بالضبط راجنار؟,21667900,en,,15378237,2022-03-24 01:31:56,2022-03-24 01:31:56,
episode,de,"Bin ich der einzige, der denkt, dass Bjorn genau wie Ragnar aussieht?",21667900,en,,15378237,2018-12-21 06:24:39,2018-12-21 06:24:39,
episode,es,¿Soy el único que piensa que Bjorn es exactamente igual a Ragnar?,21667900,en,,15378237,2018-12-20 13:16:21,2018-12-20 13:16:21,
episode,fr,Suis-je le seul à penser que Bjorn ressemble exactement à Ragnar?,21667900,en,,15378237,2018-12-20 17:06:27,2018-12-20 17:06:27,
episode,it,Sono l'unico a pensare che Bjorn sia esattamente come Ragnar?,21667900,en,,15378237,2018-12-20 13:56:24,2018-12-20 13:56:24,
episode,pt,Eu sou o único que acha que Bjorn é exatamente igual a Ragnar?,21667900,en,,15378237,2018-12-20 13:28:57,2018-12-20 13:28:57,
episode,tr,Bjorn'un tam olarak Ragnar'a benzediğini düşünen tek ben miyim?,21667900,en,,15378237,2021-11-20 17:02:04,2021-11-20 17:02:04,
episode,fr,"D'accord, tout le monde déteste Berlin et tout va bien, mais lorsque vous arrivez au hold-up comme celui-là, une attitude comme celle de Berlin est le moyen de réussir à le réussir. 👌",21667900,en,,15386981,2018-12-29 20:29:33,2018-12-29 20:29:33,
episode,fr,"Roger, C'EST QUOI LE FUCK FAIT FAUX AVEC VOUS? Vous foutre !!
Il vient de naviguer 200 ans avant sa propre heure pour faire quoi? Bree gauche quand ils se sont disputés?
Oh mon Dieu!! Et pourquoi Bree est-elle allée avec ce psychopathe dans la pièce?
Et ces gens viennent de regarder ça arriver, je suis tellement déçu de tous les gens dans ce bar (?)",21667900,en,,15414306,2018-12-24 05:38:37,2018-12-24 05:38:37,
episode,fr,ce n'est pas juste ️💔,21667900,el,,15424378,2021-08-12 15:58:48,2021-08-12 15:58:48,
episode,ar,لا تعبث مع مروحة GoT ❤️,21667900,en,,15681350,2019-01-18 08:04:22,2019-01-18 08:04:22,
episode,es,Nunca te metas con el fan de GoT ❤️,21667900,en,,15681350,2019-02-24 00:44:25,2019-02-24 00:44:25,
episode,fr,Ne plaisante jamais avec les fans de GoT,21667900,en,,15681350,2019-01-16 17:57:57,2019-01-16 17:57:57,
episode,it,Non scherzare mai con la ventola del GoT ❤️,21667900,en,,15681350,2019-01-16 17:42:55,2019-01-16 17:42:55,
episode,pt,Nunca mexa com o fã do GoT,21667900,en,,15681350,2019-01-18 00:22:07,2019-01-18 00:22:07,
episode,ar,كانت تلك النهاية 😭😱😶😢,21667900,en,,15740930,2022-03-02 07:25:56,2022-03-02 07:25:56,
episode,es,Ese final fue,21667900,en,,15740930,2019-01-21 21:45:50,2019-01-21 21:45:50,
episode,fr,Cette fin était,21667900,en,,15740930,2019-01-20 17:44:39,2019-01-20 17:44:39,
episode,it,Quel finale era 😭😱😶😢,21667900,en,,15740930,2019-01-20 16:56:42,2019-01-20 16:56:42,
episode,pt,Esse final foi 😭😱😶😢,21667900,en,,15740930,2019-01-20 17:23:50,2019-01-20 17:23:50,
episode,es,Ahora eso es lo que llamamos un final.,21667900,en,,17554999,2019-06-10 15:10:29,2019-06-10 15:10:29,
episode,fr,"Maintenant, c'est ce que nous appelons une fin.",21667900,en,,17554999,2019-06-13 20:01:06,2019-06-13 20:01:06,
episode,it,Questo è il cosiddetto finale.,21667900,en,,17554999,2019-09-11 16:51:37,2019-09-11 16:51:37,
episode,pt,Agora isso é o que chamamos de final.,21667900,en,,17554999,2019-06-10 15:37:47,2019-06-10 15:37:47,
episode,pt,Isso está ficando cada vez mais escuro.,21667900,en,,17629477,2019-06-17 04:16:00,2019-06-17 04:16:00,
episode,ar,"أنت رجل طيب. ثيون.
مرحبًا ❤️",21667900,en,,17923105,2021-06-26 10:28:16,2021-06-26 10:28:16,
episode,pt,"Você é um bom homem. Theon.
Bem-vindo ❤️",21667900,en,,17923105,2019-07-16 21:47:21,2019-07-16 21:47:21,
episode,ar,لقد عادت الآبار. 😘🔥,21667900,en,,17923110,2023-05-26 23:53:30,2023-05-26 23:53:30,
episode,es,Los pozos están de vuelta. 😘🔥,21667900,en,,17923110,2019-07-11 21:22:51,2019-07-11 21:22:51,
episode,fr,Les puits sont de retour. 😘🔥,21667900,en,,17923110,2019-07-17 15:20:31,2019-07-17 15:20:31,
episode,pt,Wells estão de volta. 😘🔥,21667900,en,,17923110,2019-07-20 23:51:03,2019-07-20 23:51:03,
episode,es,Sabes que HBO te está corrompiendo cuando estás alentando a un narcotraficante. ❤️,21667900,en,,18140193,2019-07-29 07:10:54,2019-07-29 07:10:54,
episode,fr,Vous savez que HBO vous corrompre lorsque vous recherchez un trafiquant de drogue. ❤️,21667900,en,,18140193,2019-07-29 09:27:41,2019-07-29 09:27:41,
episode,it,Sai che HBO ti sta corrompendo quando fai il tifo per uno spacciatore. ❤️,21667900,en,,18140193,2019-07-29 18:58:19,2019-07-29 18:58:19,
episode,pt,Nate assustou a merda fora de mim. Ator fenomenal.,21667900,en,,18231564,2019-08-07 03:38:24,2019-08-07 03:38:24,
episode,fr,"Je pense que les enfants (les trois grands et les enfants de nos jours aussi) demandent beaucoup à leurs parents. Ils veulent des parents parfaits et une vie parfaite. Et blâmer les parents pour les problèmes auxquels ils sont confrontés.
Je veux dire, allez, ils ont fait ce qu'ils pouvaient! Nous avons tous vu Rebecca et Jack faire de leur mieux pour les élever. Mais ce n'est jamais suffisant, parfois ils disent des choses qu'ils ne devraient pas avoir, leur jetant des crises de colère et s'attendant à ce qu'ils comprennent ce qui ne va pas dans leur vie.",21667900,en,,20200311,2020-03-18 07:25:41,2020-03-18 07:25:41,
